10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,53,11,11,-11.781833,9.08564,-3.996114,41,56.3739,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,57,11,11,8.4e-05,3.07723,-0.004909,11,14.248,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,51,11,11,0.00024,1.42911,0.008694,41,59.1273,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,45,11,11,0.261958,1.96006,-0.756279,41,26.2678,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,40,11,11,0.040679,2.55323,-2.100328,41,1.04314,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,56,11,71,0.01655,6.70647,20.968989,41,13.3535,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,49,11,71,0.001616,4.39641,34.106421,11,13.6515,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,56,11,11,-0.000478,0.713492,4.045661,71,9.93005,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,51,11,71,-2.74041,-1.99401,0.607952,41,17.6781,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,61,11,71,9.54688,3.20063,0.798072,41,2.32081,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,65,11,11,-1e-06,-0.947934,0.172891,41,52.0936,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,51,11,11,1.2e-05,-1.64569,-19.720036,41,30.4403,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,12,46,11,11,0.020674,-1.82071,-0.386356,41,3.98782,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,49,11,11,-3.150219,4.78795,23.741575,41,1.60729,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,46,11,71,2.813603,-4.71215,-8.664933,41,4.34757,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,51,11,11,-2.9e-05,-0.363636,-17.927506,41,16.0758,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,60,11,11,0.204087,-6.2367,-0.94108,41,4.07826,
10,49,11,11,0.000416,-1.73412,-22.943701,41,30.3353,10,65,11,11,0.045224,1.20162,-0.124466,41,1.59829,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,53,11,11,-11.781833,9.08564,-3.996114,41,56.3739,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,57,11,11,8.4e-05,3.07723,-0.004909,11,14.248,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,51,11,11,0.00024,1.42911,0.008694,41,59.1273,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,45,11,11,0.261958,1.96006,-0.756279,41,26.2678,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,40,11,11,0.040679,2.55323,-2.100328,41,1.04314,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,56,11,71,0.01655,6.70647,20.968989,41,13.3535,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,49,11,71,0.001616,4.39641,34.106421,11,13.6515,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,56,11,11,-0.000478,0.713492,4.045661,71,9.93005,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,51,11,71,-2.74041,-1.99401,0.607952,41,17.6781,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,61,11,71,9.54688,3.20063,0.798072,41,2.32081,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,65,11,11,-1e-06,-0.947934,0.172891,41,52.0936,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,51,11,11,1.2e-05,-1.64569,-19.720036,41,30.4403,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,12,46,11,11,0.020674,-1.82071,-0.386356,41,3.98782,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,49,11,11,-3.150219,4.78795,23.741575,41,1.60729,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,46,11,71,2.813603,-4.71215,-8.664933,41,4.34757,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,51,11,11,-2.9e-05,-0.363636,-17.927506,41,16.0758,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,60,11,11,0.204087,-6.2367,-0.94108,41,4.07826,
10,52,11,11,-6.6e-05,-2.85217,-23.546992,71,17.4025,10,65,11,11,0.045224,1.20162,-0.124466,41,1.59829,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,53,11,11,-11.781833,9.08564,-3.996114,41,56.3739,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,57,11,11,8.4e-05,3.07723,-0.004909,11,14.248,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,51,11,11,0.00024,1.42911,0.008694,41,59.1273,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,45,11,11,0.261958,1.96006,-0.756279,41,26.2678,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,40,11,11,0.040679,2.55323,-2.100328,41,1.04314,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,56,11,71,0.01655,6.70647,20.968989,41,13.3535,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,49,11,71,0.001616,4.39641,34.106421,11,13.6515,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,56,11,11,-0.000478,0.713492,4.045661,71,9.93005,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,51,11,71,-2.74041,-1.99401,0.607952,41,17.6781,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,61,11,71,9.54688,3.20063,0.798072,41,2.32081,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,65,11,11,-1e-06,-0.947934,0.172891,41,52.0936,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,51,11,11,1.2e-05,-1.64569,-19.720036,41,30.4403,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,12,46,11,11,0.020674,-1.82071,-0.386356,41,3.98782,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,49,11,11,-3.150219,4.78795,23.741575,41,1.60729,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,46,11,71,2.813603,-4.71215,-8.664933,41,4.34757,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,51,11,11,-2.9e-05,-0.363636,-17.927506,41,16.0758,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,60,11,11,0.204087,-6.2367,-0.94108,41,4.07826,
10,51,11,11,7.5e-05,8.85617,-15.734898,41,23.0314,10,65,11,11,0.045224,1.20162,-0.124466,41,1.59829,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,53,11,11,-11.781833,9.08564,-3.996114,41,56.3739,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,57,11,11,8.4e-05,3.07723,-0.004909,11,14.248,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,51,11,11,0.00024,1.42911,0.008694,41,59.1273,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,45,11,11,0.261958,1.96006,-0.756279,41,26.2678,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,40,11,11,0.040679,2.55323,-2.100328,41,1.04314,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,56,11,71,0.01655,6.70647,20.968989,41,13.3535,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,49,11,71,0.001616,4.39641,34.106421,11,13.6515,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,56,11,11,-0.000478,0.713492,4.045661,71,9.93005,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,51,11,71,-2.74041,-1.99401,0.607952,41,17.6781,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,61,11,71,9.54688,3.20063,0.798072,41,2.32081,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,65,11,11,-1e-06,-0.947934,0.172891,41,52.0936,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,51,11,11,1.2e-05,-1.64569,-19.720036,41,30.4403,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,12,46,11,11,0.020674,-1.82071,-0.386356,41,3.98782,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,49,11,11,-3.150219,4.78795,23.741575,41,1.60729,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,46,11,71,2.813603,-4.71215,-8.664933,41,4.34757,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,51,11,11,-2.9e-05,-0.363636,-17.927506,41,16.0758,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,60,11,11,0.204087,-6.2367,-0.94108,41,4.07826,
10,59,11,71,-0.000406,0.93953,-0.024419,41,0.664185,10,65,11,11,0.045224,1.20162,-0.124466,41,1.59829,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,53,11,11,-11.781833,9.08564,-3.996114,41,56.3739,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,57,11,11,8.4e-05,3.07723,-0.004909,11,14.248,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,51,11,11,0.00024,1.42911,0.008694,41,59.1273,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,45,11,11,0.261958,1.96006,-0.756279,41,26.2678,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,40,11,11,0.040679,2.55323,-2.100328,41,1.04314,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,56,11,71,0.01655,6.70647,20.968989,41,13.3535,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,49,11,71,0.001616,4.39641,34.106421,11,13.6515,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,56,11,11,-0.000478,0.713492,4.045661,71,9.93005,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,51,11,71,-2.74041,-1.99401,0.607952,41,17.6781,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,61,11,71,9.54688,3.20063,0.798072,41,2.32081,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,65,11,11,-1e-06,-0.947934,0.172891,41,52.0936,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,51,11,11,1.2e-05,-1.64569,-19.720036,41,30.4403,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,12,46,11,11,0.020674,-1.82071,-0.386356,41,3.98782,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,49,11,11,-3.150219,4.78795,23.741575,41,1.60729,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,46,11,71,2.813603,-4.71215,-8.664933,41,4.34757,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,51,11,11,-2.9e-05,-0.363636,-17.927506,41,16.0758,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,60,11,11,0.204087,-6.2367,-0.94108,41,4.07826,
10,55,11,11,5e-06,2.69927,-20.243717,41,9.80184,10,65,11,11,0.045224,1.20162,-0.124466,41,1.59829,
10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,10,53,11,11,-11.781833,9.08564,-3.996114,41,56.3739,
10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,10,57,11,11,8.4e-05,3.07723,-0.004909,11,14.248,
10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,10,51,11,11,0.00024,1.42911,0.008694,41,59.1273,
10,63,11,71,-0.151618,1.9686,-21.344147,41,4.32069,10,45,11,11,0.261958,1.96006,-0.756279,41,26.2678,
